Địa điểm khởi hành,Địa điểm đến,Hãng hàng không,Số hiệu chuyến bay,Ngày khởi hành,Giờ khởi hành,Giờ đến,Thời gian bay,Giá,Hạng vé
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN257,06/07/2024,17:30,19:45,02h 15m,"3,274,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN259,06/07/2024,18:00,20:15,02h 15m,"3,274,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN261,06/07/2024,18:45,21:00,02h 15m,"3,274,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN263,06/07/2024,20:00,22:15,02h 15m,"3,274,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN265,06/07/2024,20:30,22:45,02h 15m,"3,274,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN267,06/07/2024,22:00,00:10,02h 10m,"3,274,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7217,06/07/2024,22:30,00:45,02h 15m,"3,274,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7221,06/07/2024,14:30,16:50,02h 20m,"3,274,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7251,06/07/2024,21:30,23:40,02h 10m,"3,274,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7253,06/07/2024,06:30,08:40,02h 10m,"3,274,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7255,06/07/2024,12:30,14:40,02h 10m,"3,274,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN205,06/07/2024,05:00,07:10,02h 10m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN207,06/07/2024,07:00,09:15,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN209,06/07/2024,09:00,11:15,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN211,06/07/2024,11:00,13:15,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN213,06/07/2024,13:00,15:15,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN215,06/07/2024,15:00,17:15,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN217,06/07/2024,17:00,19:15,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN219,06/07/2024,19:00,21:15,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN221,06/07/2024,21:00,23:15,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN223,06/07/2024,23:00,01:10,02h 10m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN243,06/07/2024,06:00,08:15,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN245,06/07/2024,08:00,10:15,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN247,06/07/2024,10:00,12:15,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN249,06/07/2024,15:30,17:45,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN251,06/07/2024,12:00,14:15,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN253,06/07/2024,14:00,16:15,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN255,06/07/2024,16:00,18:15,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN257,06/07/2024,17:30,19:45,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN259,06/07/2024,18:00,20:15,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN261,06/07/2024,18:45,21:00,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN263,06/07/2024,20:00,22:15,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN265,06/07/2024,20:30,22:45,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN267,06/07/2024,22:00,00:10,02h 10m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7217,06/07/2024,22:30,00:45,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7221,06/07/2024,14:30,16:50,02h 20m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7251,06/07/2024,21:30,23:40,02h 10m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7253,06/07/2024,06:30,08:40,02h 10m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7255,06/07/2024,12:30,14:40,02h 10m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Bamboo Airways,QH201,06/07/2024,06:45,08:55,02h 10m,"3,668,000 VND",EconomyFlex
Hà Nội (HAN),Hồ Chí Minh (SGN),Bamboo Airways,QH211,06/07/2024,10:35,12:45,02h 10m,"3,668,000 VND",EconomyFlex
Hà Nội (HAN),Hồ Chí Minh (SGN),Bamboo Airways,QH255,06/07/2024,16:25,18:35,02h 10m,"3,668,000 VND",EconomyFlex
Hà Nội (HAN),Hồ Chí Minh (SGN),Bamboo Airways,QH263,06/07/2024,20:50,23:00,02h 10m,"3,668,000 VND",EconomyFlex
Hà Nội (HAN),Hồ Chí Minh (SGN),Bamboo Airways,QH275,06/07/2024,18:10,20:20,02h 10m,"3,668,000 VND",EconomyFlex
Hà Nội (HAN),Hồ Chí Minh (SGN),Bamboo Airways,QH289,06/07/2024,23:30,01:40,02h 10m,"3,668,000 VND",EconomyFlex
Hà Nội (HAN),Hồ Chí Minh (SGN),Bamboo Airways,QH201,06/07/2024,06:45,08:55,02h 10m,"3,695,000 VND",BusinessSmart
Hà Nội (HAN),Hồ Chí Minh (SGN),Bamboo Airways,QH289,06/07/2024,23:30,01:40,02h 10m,"3,695,000 VND",BusinessSmart
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN205,06/07/2024,05:00,07:10,02h 10m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN207,06/07/2024,07:00,09:15,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN209,06/07/2024,09:00,11:15,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN211,06/07/2024,11:00,13:15,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN213,06/07/2024,13:00,15:15,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN215,06/07/2024,15:00,17:15,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN217,06/07/2024,17:00,19:15,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN219,06/07/2024,19:00,21:15,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN221,06/07/2024,21:00,23:15,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN223,06/07/2024,23:00,01:10,02h 10m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN243,06/07/2024,06:00,08:15,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN245,06/07/2024,08:00,10:15,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN247,06/07/2024,10:00,12:15,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN249,06/07/2024,15:30,17:45,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN251,06/07/2024,12:00,14:15,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN253,06/07/2024,14:00,16:15,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN255,06/07/2024,16:00,18:15,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN257,06/07/2024,17:30,19:45,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN259,06/07/2024,18:00,20:15,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN261,06/07/2024,18:45,21:00,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN263,06/07/2024,20:00,22:15,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN265,06/07/2024,20:30,22:45,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN267,06/07/2024,22:00,00:10,02h 10m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7217,06/07/2024,22:30,00:45,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7221,06/07/2024,14:30,16:50,02h 20m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7251,06/07/2024,21:30,23:40,02h 10m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7253,06/07/2024,06:30,08:40,02h 10m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7255,06/07/2024,12:30,14:40,02h 10m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN205,06/07/2024,05:00,07:10,02h 10m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN207,06/07/2024,07:00,09:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN209,06/07/2024,09:00,11:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN211,06/07/2024,11:00,13:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN213,06/07/2024,13:00,15:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN215,06/07/2024,15:00,17:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN217,06/07/2024,17:00,19:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN219,06/07/2024,19:00,21:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN221,06/07/2024,21:00,23:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN223,06/07/2024,23:00,01:10,02h 10m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN243,06/07/2024,06:00,08:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN245,06/07/2024,08:00,10:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN247,06/07/2024,10:00,12:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN249,06/07/2024,15:30,17:45,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN251,06/07/2024,12:00,14:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN253,06/07/2024,14:00,16:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN255,06/07/2024,16:00,18:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN257,06/07/2024,17:30,19:45,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN259,06/07/2024,18:00,20:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN261,06/07/2024,18:45,21:00,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN263,06/07/2024,20:00,22:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN265,06/07/2024,20:30,22:45,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN267,06/07/2024,22:00,00:10,02h 10m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7217,06/07/2024,22:30,00:45,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7221,06/07/2024,14:30,16:50,02h 20m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7251,06/07/2024,21:30,23:40,02h 10m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7253,06/07/2024,06:30,08:40,02h 10m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7255,06/07/2024,12:30,14:40,02h 10m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN205,06/07/2024,05:00,07:10,02h 10m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN207,06/07/2024,07:00,09:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN209,06/07/2024,09:00,11:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN211,06/07/2024,11:00,13:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN213,06/07/2024,13:00,15:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN215,06/07/2024,15:00,17:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN217,06/07/2024,17:00,19:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN219,06/07/2024,19:00,21:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN221,06/07/2024,21:00,23:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN223,06/07/2024,23:00,01:10,02h 10m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN243,06/07/2024,06:00,08:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN245,06/07/2024,08:00,10:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN247,06/07/2024,10:00,12:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN249,06/07/2024,15:30,17:45,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN251,06/07/2024,12:00,14:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN253,06/07/2024,14:00,16:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN255,06/07/2024,16:00,18:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN257,06/07/2024,17:30,19:45,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN259,06/07/2024,18:00,20:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN261,06/07/2024,18:45,21:00,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN263,06/07/2024,20:00,22:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN265,06/07/2024,20:30,22:45,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN267,06/07/2024,22:00,00:10,02h 10m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7217,06/07/2024,22:30,00:45,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7221,06/07/2024,14:30,16:50,02h 20m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7251,06/07/2024,21:30,23:40,02h 10m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7253,06/07/2024,06:30,08:40,02h 10m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7255,06/07/2024,12:30,14:40,02h 10m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN205,06/07/2024,05:00,07:10,02h 10m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN207,06/07/2024,07:00,09:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN209,06/07/2024,09:00,11:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN211,06/07/2024,11:00,13:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN213,06/07/2024,13:00,15:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN215,06/07/2024,15:00,17:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN217,06/07/2024,17:00,19:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN219,06/07/2024,19:00,21:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN221,06/07/2024,21:00,23:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN223,06/07/2024,23:00,01:10,02h 10m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN243,06/07/2024,06:00,08:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN245,06/07/2024,08:00,10:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN247,06/07/2024,10:00,12:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN249,06/07/2024,15:30,17:45,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN251,06/07/2024,12:00,14:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN253,06/07/2024,14:00,16:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN255,06/07/2024,16:00,18:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN257,06/07/2024,17:30,19:45,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN259,06/07/2024,18:00,20:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN261,06/07/2024,18:45,21:00,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN263,06/07/2024,20:00,22:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN265,06/07/2024,20:30,22:45,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN267,06/07/2024,22:00,00:10,02h 10m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7217,06/07/2024,22:30,00:45,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7221,06/07/2024,14:30,16:50,02h 20m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7251,06/07/2024,21:30,23:40,02h 10m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7253,06/07/2024,06:30,08:40,02h 10m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7255,06/07/2024,12:30,14:40,02h 10m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietravel Airlines,VU727,06/07/2024,21:50,00:05,02h 15m,"4,847,000 VND",ECONOMY
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietravel Airlines,VU751,06/07/2024,08:40,10:50,02h 10m,"4,847,000 VND",ECONOMY
Hà Nội (HAN),Hồ Chí Minh (SGN),Bamboo Airways,QH275,06/07/2024,18:10,20:20,02h 10m,"4,976,000 VND",BusinessSmart
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ1131,06/07/2024,22:40,00:50,02h 10m,"6,001,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ1135,06/07/2024,22:50,01:00,02h 10m,"6,001,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ1139,06/07/2024,02:15,04:25,02h 10m,"6,001,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ121,06/07/2024,06:00,08:10,02h 10m,"6,001,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ123,06/07/2024,07:00,09:10,02h 10m,"6,001,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ129,06/07/2024,09:40,11:50,02h 10m,"6,001,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ131,06/07/2024,10:10,12:20,02h 10m,"6,001,000 VND",Skyboss
