Địa điểm khởi hành,Địa điểm đến,Hãng hàng không,Số hiệu chuyến bay,Ngày khởi hành,Giờ khởi hành,Giờ đến,Thời gian bay,Giá,Hạng vé
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN265,03/07/2024,20:30,22:45,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN267,03/07/2024,22:00,00:10,02h 10m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7205,03/07/2024,09:10,11:20,02h 10m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7217,03/07/2024,22:30,00:45,02h 15m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7221,03/07/2024,14:30,16:50,02h 20m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7253,03/07/2024,06:30,08:40,02h 10m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7255,03/07/2024,12:30,14:40,02h 10m,"3,546,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Bamboo Airways,QH201,03/07/2024,06:45,08:55,02h 10m,"3,668,000 VND",EconomyFlex
Hà Nội (HAN),Hồ Chí Minh (SGN),Bamboo Airways,QH211,03/07/2024,10:35,12:45,02h 10m,"3,668,000 VND",EconomyFlex
Hà Nội (HAN),Hồ Chí Minh (SGN),Bamboo Airways,QH255,03/07/2024,16:25,18:35,02h 10m,"3,668,000 VND",EconomyFlex
Hà Nội (HAN),Hồ Chí Minh (SGN),Bamboo Airways,QH263,03/07/2024,20:25,22:35,02h 10m,"3,668,000 VND",EconomyFlex
Hà Nội (HAN),Hồ Chí Minh (SGN),Bamboo Airways,QH275,03/07/2024,18:10,20:20,02h 10m,"3,668,000 VND",EconomyFlex
Hà Nội (HAN),Hồ Chí Minh (SGN),Bamboo Airways,QH289,03/07/2024,23:30,01:40,02h 10m,"3,668,000 VND",EconomyFlex
Hà Nội (HAN),Hồ Chí Minh (SGN),Bamboo Airways,QH201,03/07/2024,06:45,08:55,02h 10m,"3,695,000 VND",BusinessSmart
Hà Nội (HAN),Hồ Chí Minh (SGN),Bamboo Airways,QH289,03/07/2024,23:30,01:40,02h 10m,"3,695,000 VND",BusinessSmart
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN205,03/07/2024,05:00,07:10,02h 10m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN207,03/07/2024,07:00,09:15,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN209,03/07/2024,09:00,11:15,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN211,03/07/2024,11:00,13:15,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN213,03/07/2024,13:00,15:15,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN215,03/07/2024,15:00,17:15,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN217,03/07/2024,17:00,19:15,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN219,03/07/2024,19:00,21:15,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN221,03/07/2024,21:00,23:10,02h 10m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN223,03/07/2024,23:00,01:10,02h 10m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN243,03/07/2024,06:00,08:10,02h 10m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN245,03/07/2024,08:00,10:15,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN247,03/07/2024,10:00,12:15,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN249,03/07/2024,15:30,17:45,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN251,03/07/2024,12:00,14:15,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN253,03/07/2024,14:00,16:15,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN255,03/07/2024,16:00,18:15,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN257,03/07/2024,17:30,19:45,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN259,03/07/2024,18:00,20:15,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN261,03/07/2024,18:45,21:00,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN263,03/07/2024,20:00,22:15,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN265,03/07/2024,20:30,22:45,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN267,03/07/2024,22:00,00:10,02h 10m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7205,03/07/2024,09:10,11:20,02h 10m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7217,03/07/2024,22:30,00:45,02h 15m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7221,03/07/2024,14:30,16:50,02h 20m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7253,03/07/2024,06:30,08:40,02h 10m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7255,03/07/2024,12:30,14:40,02h 10m,"3,818,000 VND",
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN205,03/07/2024,05:00,07:10,02h 10m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN207,03/07/2024,07:00,09:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN209,03/07/2024,09:00,11:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN211,03/07/2024,11:00,13:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN213,03/07/2024,13:00,15:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN215,03/07/2024,15:00,17:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN217,03/07/2024,17:00,19:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN219,03/07/2024,19:00,21:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN221,03/07/2024,21:00,23:10,02h 10m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN223,03/07/2024,23:00,01:10,02h 10m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN243,03/07/2024,06:00,08:10,02h 10m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN245,03/07/2024,08:00,10:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN247,03/07/2024,10:00,12:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN249,03/07/2024,15:30,17:45,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN251,03/07/2024,12:00,14:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN253,03/07/2024,14:00,16:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN255,03/07/2024,16:00,18:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN257,03/07/2024,17:30,19:45,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN259,03/07/2024,18:00,20:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN261,03/07/2024,18:45,21:00,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN263,03/07/2024,20:00,22:15,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN265,03/07/2024,20:30,22:45,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN267,03/07/2024,22:00,00:10,02h 10m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7205,03/07/2024,09:10,11:20,02h 10m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7217,03/07/2024,22:30,00:45,02h 15m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7221,03/07/2024,14:30,16:50,02h 20m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7253,03/07/2024,06:30,08:40,02h 10m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7255,03/07/2024,12:30,14:40,02h 10m,"4,064,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN205,03/07/2024,05:00,07:10,02h 10m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN207,03/07/2024,07:00,09:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN209,03/07/2024,09:00,11:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN211,03/07/2024,11:00,13:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN213,03/07/2024,13:00,15:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN215,03/07/2024,15:00,17:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN217,03/07/2024,17:00,19:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN219,03/07/2024,19:00,21:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN221,03/07/2024,21:00,23:10,02h 10m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN223,03/07/2024,23:00,01:10,02h 10m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN243,03/07/2024,06:00,08:10,02h 10m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN245,03/07/2024,08:00,10:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN247,03/07/2024,10:00,12:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN249,03/07/2024,15:30,17:45,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN251,03/07/2024,12:00,14:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN253,03/07/2024,14:00,16:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN255,03/07/2024,16:00,18:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN257,03/07/2024,17:30,19:45,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN259,03/07/2024,18:00,20:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN261,03/07/2024,18:45,21:00,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN263,03/07/2024,20:00,22:15,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN265,03/07/2024,20:30,22:45,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN267,03/07/2024,22:00,00:10,02h 10m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7205,03/07/2024,09:10,11:20,02h 10m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7217,03/07/2024,22:30,00:45,02h 15m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7221,03/07/2024,14:30,16:50,02h 20m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7253,03/07/2024,06:30,08:40,02h 10m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7255,03/07/2024,12:30,14:40,02h 10m,"4,298,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ1131,03/07/2024,22:40,00:50,02h 10m,"4,420,000 VND",Eco
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ1135,03/07/2024,22:50,01:00,02h 10m,"4,420,000 VND",Eco
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ175,03/07/2024,21:10,23:20,02h 10m,"4,420,000 VND",Eco
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN205,03/07/2024,05:00,07:10,02h 10m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN207,03/07/2024,07:00,09:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN209,03/07/2024,09:00,11:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN211,03/07/2024,11:00,13:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN213,03/07/2024,13:00,15:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN215,03/07/2024,15:00,17:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN217,03/07/2024,17:00,19:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN219,03/07/2024,19:00,21:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN221,03/07/2024,21:00,23:10,02h 10m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN223,03/07/2024,23:00,01:10,02h 10m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN243,03/07/2024,06:00,08:10,02h 10m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN245,03/07/2024,08:00,10:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN247,03/07/2024,10:00,12:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN249,03/07/2024,15:30,17:45,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN251,03/07/2024,12:00,14:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN253,03/07/2024,14:00,16:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN255,03/07/2024,16:00,18:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN257,03/07/2024,17:30,19:45,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN259,03/07/2024,18:00,20:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN261,03/07/2024,18:45,21:00,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN263,03/07/2024,20:00,22:15,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN265,03/07/2024,20:30,22:45,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN267,03/07/2024,22:00,00:10,02h 10m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7205,03/07/2024,09:10,11:20,02h 10m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7217,03/07/2024,22:30,00:45,02h 15m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7221,03/07/2024,14:30,16:50,02h 20m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7253,03/07/2024,06:30,08:40,02h 10m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7255,03/07/2024,12:30,14:40,02h 10m,"4,489,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietravel Airlines,VU727,03/07/2024,21:50,00:05,02h 15m,"4,847,000 VND",ECONOMY
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietravel Airlines,VU751,03/07/2024,08:40,10:50,02h 10m,"4,847,000 VND",ECONOMY
Hà Nội (HAN),Hồ Chí Minh (SGN),Bamboo Airways,QH263,03/07/2024,20:25,22:35,02h 10m,"4,976,000 VND",BusinessSmart
Hà Nội (HAN),Hồ Chí Minh (SGN),Bamboo Airways,QH275,03/07/2024,18:10,20:20,02h 10m,"4,976,000 VND",BusinessSmart
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ1131,03/07/2024,22:40,00:50,02h 10m,"5,327,000 VND",Deluxe
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ1135,03/07/2024,22:50,01:00,02h 10m,"5,327,000 VND",Deluxe
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ175,03/07/2024,21:10,23:20,02h 10m,"5,327,000 VND",Deluxe
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ1139,03/07/2024,02:15,04:25,02h 10m,"5,804,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ1151,03/07/2024,12:00,14:10,02h 10m,"5,804,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ121,03/07/2024,06:00,08:10,02h 10m,"5,804,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ123,03/07/2024,07:00,09:10,02h 10m,"5,804,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ129,03/07/2024,09:40,11:50,02h 10m,"5,804,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ131,03/07/2024,10:10,12:20,02h 10m,"5,804,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ133,03/07/2024,12:10,14:20,02h 10m,"5,804,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ135,03/07/2024,13:20,15:30,02h 10m,"5,804,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ137,03/07/2024,13:50,15:55,02h 5m,"5,804,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ139,03/07/2024,11:00,12:55,01h 55m,"5,804,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ147,03/07/2024,16:30,18:40,02h 10m,"5,804,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ149,03/07/2024,17:55,20:10,02h 15m,"5,804,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ155,03/07/2024,18:15,20:25,02h 10m,"5,804,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ157,03/07/2024,21:45,23:55,02h 10m,"5,804,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ159,03/07/2024,19:35,21:45,02h 10m,"5,804,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ161,03/07/2024,21:20,23:30,02h 10m,"5,804,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ163,03/07/2024,22:50,01:00,02h 10m,"5,804,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ165,03/07/2024,23:05,01:15,02h 10m,"5,804,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ167,03/07/2024,22:05,00:15,02h 10m,"5,804,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ171,03/07/2024,14:35,16:45,02h 10m,"5,804,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ173,03/07/2024,15:10,17:20,02h 10m,"5,804,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ175,03/07/2024,21:10,23:20,02h 10m,"5,804,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ177,03/07/2024,07:20,09:30,02h 10m,"5,804,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ181,03/07/2024,22:55,01:35,02h 40m,"5,804,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ183,03/07/2024,22:25,00:35,02h 10m,"5,804,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ191,03/07/2024,04:50,07:00,02h 10m,"5,804,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ193,03/07/2024,05:00,07:10,02h 10m,"5,804,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietjet Air,VJ199,03/07/2024,05:20,07:30,02h 10m,"5,804,000 VND",Skyboss
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN205,03/07/2024,05:00,07:10,02h 10m,"7,032,000 VND",Thương gia tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN221,03/07/2024,21:00,23:10,02h 10m,"7,032,000 VND",Thương gia tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN223,03/07/2024,23:00,01:10,02h 10m,"7,032,000 VND",Thương gia tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN243,03/07/2024,06:00,08:10,02h 10m,"7,032,000 VND",Thương gia tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN265,03/07/2024,20:30,22:45,02h 15m,"7,032,000 VND",Thương gia tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN267,03/07/2024,22:00,00:10,02h 10m,"7,032,000 VND",Thương gia tiêu chuẩn
Hà Nội (HAN),Hồ Chí Minh (SGN),Vietnam Airlines,VN7217,03/07/2024,22:30,00:45,02h 15m,"7,032,000 VND",Thương gia tiêu chuẩn
